params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",106.27226299999893,1000,2.4138,5.733333333333333,-1.0,5.733333333333333,3.366336717165016
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",105.55077700000402,1000,2.5417333333333336,5.733333333333333,-1.0,5.733333333333333,3.3621118521944906
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",98.21914800000377,1000,2.460933333333333,5.733333333333333,-1.0,5.733333333333333,3.3653466745641523
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",18.955582999995386,1000,5.3206196078431365,4.9411764705882355,4.9411764705882355,5.733333333333333,0.3957289360005891
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",101.6964500000031,1000,2.2926,-1.0,-1.0,5.733333333333333,3.365851834726736
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",99.43556800000079,1000,2.366666666666667,2.3666666666666667,-1.0,5.733333333333333,3.3666666666666667
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",99.3653420000046,1000,2.3734,5.733333333333333,-1.0,5.733333333333333,3.3666599333266
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",99.28020799999649,1000,2.4272666666666662,5.733333333333333,-1.0,5.733333333333333,3.3661212224821084
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",388.83488899999793,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",97.40262600000278,1000,2.4878666666666667,5.733333333333333,-1.0,5.733333333333333,3.3644843593698646
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",102.96270600000571,1000,2.3128,-1.0,-1.0,5.733333333333333,3.3662357057500696
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",97.24453999999969,1000,2.501333333333333,5.733333333333333,-1.0,5.733333333333333,3.363972255137271
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",102.09302999999636,1000,2.2925999999999993,-1.0,-1.0,5.733333333333333,3.365851834726736
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",19.11647300000186,1000,5.351513725490196,5.733333333333333,4.9411764705882355,5.733333333333333,0.39582168933763096
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",96.86104299999715,1000,2.5080666666666667,5.733333333333333,-1.0,5.733333333333333,3.3636959560050084
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",19.26878900000156,1000,5.346760784313725,5.733333333333333,4.9411764705882355,5.733333333333333,0.39596434435341643
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",104.08884699999908,1000,2.1983333333333337,-1.0,-1.0,5.733333333333333,3.362455699832094
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",98.1900869999954,1000,2.4407333333333336,5.733333333333333,-1.0,5.733333333333333,3.3658518347267354
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",378.70079100000294,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",114.75331500000175,1000,2.232,-1.0,-1.0,5.733333333333333,3.363972255137271
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",100.13123999999516,1000,2.481133333333333,5.733333333333333,-1.0,5.733333333333333,3.3647201706333116
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",94.83686199999647,1000,2.541733333333333,5.733333333333333,-1.0,5.733333333333333,3.36211185219449
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",98.33757199999673,1000,2.4272666666666662,5.733333333333333,-1.0,5.733333333333333,3.3661212224821084
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",19.227859999999055,1000,5.342007843137255,5.733333333333333,4.9411764705882355,5.733333333333333,0.39604991269878087
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",96.29585999999836,1000,2.4878666666666667,5.733333333333333,-1.0,5.733333333333333,3.3644843593698646
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",99.7573010000051,1000,2.3195333333333332,-1.0,-1.0,5.733333333333333,3.366336717165016
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",97.49839500000235,1000,2.4070666666666667,5.733333333333333,-1.0,5.733333333333333,3.3664242579396384
