params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",26.69894899999781,1000,-0.1668939050624715,-0.0912,-3.8,-0.06944444444444446,0.3298318044138984
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",25.587104000002,1000,-0.47479922042089107,-0.08589743589743587,-5.095000000000001,-0.06333333333333337,0.8733795852685367
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",25.944398999999976,1000,-0.31543587361025505,-0.08720930232558137,-3.667857142857143,-0.06944444444444446,0.613089193886738
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",152.47922200000176,1000,-0.2857179551912095,-0.1927577401355946,-2.8,-0.11075581395348841,0.2830533138143377
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",44.454115000000456,1000,-0.14403431823414764,-0.09926715392874468,-2.3200000000000003,-0.08962264150943396,0.13283160266661634
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",28.017370000001392,1000,-0.3400995531499133,-0.09246575342465752,-2.8,-0.07555555555555553,0.4792093936695146
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",26.341034000000946,1000,-0.2361845760392285,-0.09009009009009007,-3.221875,-0.07105263157894738,0.45884860291511526
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",26.161595000001398,1000,-0.435714845200083,-0.08735632183908043,-4.096,-0.06944444444444446,0.7642538862520604
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",26.517542000001413,1000,-0.3061405601967834,-0.09202898550724638,-3.9423076923076925,-0.07105263157894738,0.5281047103958765
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",26.427526000003127,1000,-0.22928548215287095,-0.09035087719298246,-3.43,-0.07105263157894738,0.4720031319166385
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",25.214836000002833,1000,-0.5759280419234593,-0.09172932330827066,-5.976470588235294,-0.06857142857142857,0.7974572991142344
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",25.547489000000496,1000,-0.44776751923689884,-0.08674698795180721,-4.640909090909091,-0.06764705882352942,0.8445067255308276
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",25.392705999998725,1000,-0.3670556557523041,-0.08777777777777776,-6.760000000000001,-0.07105263157894738,0.8214480202538895
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",225.2719130000005,1000,-0.20146900883607216,-0.14360544571517736,-2.3704545454545456,-0.09527896995708156,0.17581096261371373
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",115.4654640000008,1000,-0.2260474744411502,-0.15551545952409335,-4.2625,-0.08382352941176469,0.24830305271972766
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",41.17267999999967,1000,-0.13514075941707307,-0.09901477812753695,-2.3200000000000003,-0.0807017543859649,0.15424960922276687
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",24.48692800000208,1000,-0.3057767653833679,-0.0905982905982906,-3.667857142857143,-0.07179487179487182,0.5476215789955811
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",24.139037999997527,1000,-0.4771736240897064,-0.08658536585365853,-4.857142857142857,-0.06857142857142857,0.8093050361669808
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",24.059272000002238,1000,-0.5056261670839257,-0.08513513513513513,-5.65,-0.065625,0.9226584968289212
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",24.306045000001177,1000,-0.3737020667871561,-0.08735632183908043,-4.857142857142857,-0.065625,0.7037859014913754
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",24.27914000000237,1000,-0.2866621402134016,-0.08848135964912279,-5.976470588235294,-0.07027027027027029,0.626663222324714
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",24.15207300000111,1000,-0.4087732442895223,-0.08690476190476189,-5.65,-0.06764705882352942,0.7987871088051426
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",24.304963999999018,1000,-0.48164513770322265,-0.08513513513513513,-4.857142857142857,-0.065625,0.8489402348080388
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",221.3040179999989,1000,-0.18775557129491965,-0.12857973391745475,-2.225531914893617,-0.10000000000000002,0.19659842895261473
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",104.69836899999791,1000,-0.24552394400313515,-0.16594059405940592,-2.4232558139534883,-0.08921568627450978,0.24890076087755694
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",44.96244400000069,1000,-0.13167723893337513,-0.0994187582157029,-1.6857142857142857,-0.08281249999999998,0.1288557995616557
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",25.95813800000178,1000,-0.7072316521010635,-0.08952380952380953,-8.424999999999999,-0.07105263157894738,1.0963652416463752
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",24.98341199999777,1000,-0.44396284555058435,-0.08674698795180721,-3.8,-0.06944444444444446,0.7823310814154883
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",25.707848999998532,1000,-0.4549327989235834,-0.08971962616822429,-5.976470588235294,-0.06764705882352942,0.7818253111961254
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",25.38998300000094,1000,-0.6228498391884735,-0.08921568627450978,-7.235714285714286,-0.06944444444444446,1.0986410420719364
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",25.5317529999993,1000,-0.5274332553952173,-0.0898148148148148,-12.5875,-0.06944444444444446,1.1064135225412965
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",25.793150000001333,1000,-0.40081529107597974,-0.08986153584777437,-5.976470588235294,-0.07105263157894738,0.7785717734798409
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",25.931468000002496,1000,-0.35115633654170736,-0.08735632183908043,-5.65,-0.07179487179487182,0.7673060895039221
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",228.89190800000142,1000,-0.19847196047728816,-0.1346153887713944,-4.096,-0.09886831275720168,0.22916765001788275
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",91.22399999999834,1000,-0.22444733406745979,-0.16193514092337685,-2.875,-0.08764044943820223,0.2094090683080677
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",56.30338900000061,1000,-0.2201075151747426,-0.13959574426304192,-2.7289473684210526,-0.08658536585365853,0.24679641289962517
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",26.359684999999445,1000,-0.7833455635508972,-0.0907563025210084,-5.65,-0.065625,0.982091174043378
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",26.645669999998063,1000,-0.5644469506437698,-0.09009009009009007,-5.3578947368421055,-0.07105263157894738,0.8464304375375152
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",26.625072000002547,1000,-0.39534706926036695,-0.0907563025210084,-5.65,-0.06944444444444446,0.772653780832014
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",25.85895800000071,1000,-0.9541092197226437,-0.09090909090909093,-6.34375,-0.07105263157894738,1.1731895965833063
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",25.49913099999685,1000,-0.49044985495168825,-0.08690476190476189,-7.235714285714286,-0.065625,1.0543911019918843
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",27.034058000001096,1000,-0.5594991017131059,-0.08971962616822429,-12.5875,-0.065625,1.4074127504179277
"{""alpha"": 0.9, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",27.1634120000017,1000,-0.6004097977854432,-0.09281045751633986,-4.640909090909091,-0.07027027027027029,0.7886368275681043
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",223.9330860000009,1000,-0.24442677703030743,-0.1661809199381371,-2.7289473684210526,-0.10000000000000002,0.24281219339929708
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",127.8967739999971,1000,-0.18787294152747852,-0.09961144467069932,-1.8526315789473684,-0.07962962962962959,0.19240511462050522
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",70.52334300000075,1000,-0.1988449735861563,-0.09961974782887158,-2.8,-0.08358208955223878,0.24387461868019708
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",25.999754000000394,1000,-0.601949101255166,-0.08705882352941174,-10.09,-0.06666666666666667,1.2515330650490886
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",25.6318339999998,1000,-0.3091464944316462,-0.08720930232558137,-3.9423076923076925,-0.06764705882352942,0.6324347375722488
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",25.36822299999767,1000,-0.43468202539717604,-0.08607594936708857,-5.65,-0.06944444444444446,0.8762340016935148
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",27.195004000001063,1000,-0.6404859931673624,-0.08658536585365853,-5.976470588235294,-0.06451612903225809,0.9729957156500665
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",28.494767000000138,1000,-0.2544372617944928,-0.08624999999999998,-4.857142857142857,-0.06857142857142857,0.5759770894781293
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",27.204954000000726,1000,-0.7608200217895458,-0.08888888888888888,-4.857142857142857,-0.07027027027027029,1.0658384581524798
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",27.85561400000006,1000,-0.4722364417984113,-0.08791208791208789,-5.976470588235294,-0.065625,0.9615731167139615
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",223.26935299999968,1000,-0.1987197643293193,-0.1374861187163563,-2.3200000000000003,-0.10000000000000002,0.18699665037623353
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",102.14541699999972,1000,-0.2556101290986526,-0.17744204661269541,-2.4785714285714286,-0.08720930232558137,0.2495627920319572
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",54.64788099999714,1000,-0.159469555696662,-0.09936998771859845,-1.9163636363636363,-0.08358208955223878,0.15259673154976366
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",24.59873499999958,1000,-0.879934870848612,-0.09364161849710981,-5.3578947368421055,-0.07499999999999997,0.9900112592768118
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",24.18568900000173,1000,-0.5783607889483202,-0.08589743589743587,-5.65,-0.065625,1.0403309562381926
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",24.385566000000836,1000,-0.5805637472036281,-0.09140625000000002,-4.857142857142857,-0.06764705882352942,0.8476491602596247
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",24.20085100000142,1000,-0.9219064446705739,-0.0929936305732484,-9.181818181818182,-0.06944444444444446,1.2612675696042472
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",24.286095999999816,1000,-0.29486999844083034,-0.08690476190476189,-3.8,-0.06857142857142857,0.6326978203925524
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",24.753443999998126,1000,-0.6790409297205053,-0.08641975308641975,-4.640909090909091,-0.065625,1.0329150674357248
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",24.339221000002,1000,-0.7045024607654398,-0.08854166666666667,-8.424999999999999,-0.06944444444444446,1.2565149216003018
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",188.606246000003,1000,-0.24666932520717327,-0.1567613819606734,-3.221875,-0.10000000000000002,0.2810675424477151
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",88.29762299999857,1000,-0.1904737497322568,-0.136986301369863,-2.3200000000000003,-0.0905982905982906,0.18515145636461242
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",24.896676000003936,1000,-0.55065972672739,-0.09325153374233128,-4.443478260869566,-0.07105263157894738,0.7110758940955952
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",24.352790999997524,1000,-0.5368124107411083,-0.09197080291970801,-5.095000000000001,-0.07027027027027029,0.6929723806054634
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",24.15139800000179,1000,-1.0831699070047727,-0.09445840312674482,-6.760000000000001,-0.07317073170731707,1.253380091991416
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",24.39876799999911,1000,-0.6173327447538179,-0.08674698795180721,-7.7846153846153845,-0.07105263157894738,1.1445292368713744
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",24.430341999999655,1000,-0.4682430708048897,-0.09169799498746865,-5.095000000000001,-0.0738095238095238,0.820171525203258
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",24.21697100000165,1000,-0.603600093637561,-0.08842105263157891,-5.65,-0.06764705882352942,0.9681135389130324
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",24.557731000000786,1000,-0.43645730433213725,-0.08658536585365853,-4.443478260869566,-0.07027027027027029,0.8146454328645383
"{""alpha"": 0.9, ""q_init"": 0, ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",24.60038400000485,1000,-0.5677437789455141,-0.0875,-12.5875,-0.06666666666666667,1.4478047386543196
